Id,Label,timeset,country,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
LIEW KAN ERN,LIEW KAN ERN,,BE,15,0.15461,0.16412,0,1017
OHNESORGE ALEXANDER,OHNESORGE ALEXANDER,,DE,15,0.154611,0.164144,0.000001,1017
YOSHIKAWA SHIGETAKA,YOSHIKAWA SHIGETAKA,,JP,13,0.193734,0.216414,0.000011,0
MICHAEL SEIDL,MICHAEL SEIDL,,AT,15,0.159639,0.170496,0,1059
BSC DAVID KINDL,BSC DAVID KINDL,,AT,15,0.152055,0.161056,0,1059
YAGCI BARIS,YAGCI BARIS,,US,1,1,1,0,2859
MELLARS COLIN,MELLARS COLIN,,US,1,1,1,0,2859
POLLACK BENJAMIN SAMUEL,POLLACK BENJAMIN SAMUEL,,US,1,1,1,0,2859
PARK JIN AH,PARK JIN AH,,KR,16,0.139432,0.146405,0.00005,1215
OH SE HEON,OH SE HEON,,KR,17,0.122374,0.126925,0,1215
BILLY EMMANUEL,BILLY EMMANUEL,,FR,14,0.159856,0.171137,0.000002,4
BALVA MAXIME,BALVA MAXIME,,FR,14,0.159856,0.171137,0.000002,4
LECLERC NATALIE,LECLERC NATALIE,,FR,14,0.159856,0.171137,0.000002,4
LEGEAI SOPHIE,LEGEAI SOPHIE,,FR,14,0.159856,0.171137,0.000002,4
MEUX ERIC,MEUX ERIC,,FR,14,0.159856,0.171137,0.000002,4
NABEEL HUSSAIN,NABEEL HUSSAIN,,ZA,16,0.133437,0.139951,0,1059
TSUKAMOTO KENGO,TSUKAMOTO KENGO,,JP,15,0.151496,0.162715,0,120
TSUCHIDA HITOSHI,TSUCHIDA HITOSHI,,JP,15,0.151497,0.162727,0.000012,120
SAITO HIDETOSHI,SAITO HIDETOSHI,,JP,15,0.151496,0.162715,0,120
SCHMIDT RYAN,SCHMIDT RYAN,,US,16,0.135786,0.14087,0,238
BAGLINI JAMES,BAGLINI JAMES,,US,16,0.135786,0.14087,0,238
RUEGSEGGER NICK,RUEGSEGGER NICK,,US,16,0.135784,0.140834,0,238
ROTHSCHUH MATTHIAS,ROTHSCHUH MATTHIAS,,DE,14,0.183834,0.196891,0.000005,238
KÜHL OLAF,KÜHL OLAF,,DE,1,1,1,0,2860
MIYAKE JUNPEI,MIYAKE JUNPEI,,JP,15,0.165749,0.178824,0.000003,53
NISHINO ERIKO,NISHINO ERIKO,,JP,15,0.157997,0.169604,0,53
KAKU HIROKAZU,KAKU HIROKAZU,,JP,15,0.152106,0.163511,0.000012,120
HANAFUSA KEI,HANAFUSA KEI,,JP,15,0.151079,0.162292,0,120
SEKINE RYOJUN,SEKINE RYOJUN,,JP,15,0.152103,0.163451,0,120
TREMEL ALEXANDER,TREMEL ALEXANDER,,DE,14,0.163716,0.175103,0.00014,1212
HONG MIN KI,HONG MIN KI,,KR,14,0.161535,0.171943,0,11
OH EUN SUN,OH EUN SUN,,KR,14,0.161534,0.171931,0,11
ASADA NAOHIRO,ASADA NAOHIRO,,JP,13,0.192648,0.215223,0,0
MOCHIZUKI MICHIHISA,MOCHIZUKI MICHIHISA,,JP,13,0.19265,0.215246,0,0
FRANCISCUS ANTONIUS HENRI JANSSEN,FRANCISCUS ANTONIUS HENRI JANSSEN,,NL,16,0.136536,0.142026,0,1033
LEVINUS MARINUS DE MUL,LEVINUS MARINUS DE MUL,,NL,16,0.136536,0.142026,0,1033
CHEN HAO,CHEN HAO,,US,16,0.128147,0.132198,0,1890
PAN NING,PAN NING,,CN,16,0.128147,0.132198,0,1890
DEWALD HOWARD,DEWALD HOWARD,,US,16,0.128147,0.132198,0,1890
RALPH JOHN,RALPH JOHN,,US,2,0.548387,0.588235,0,3045
KARLEN STEVEN,KARLEN STEVEN,,US,2,0.548387,0.588235,0,3045
MOBLEY JUSTIN,MOBLEY JUSTIN,,US,2,0.548387,0.588235,0,3045
MILLER YISRAEL,MILLER YISRAEL,,IL,17,0.113114,0.116973,0,2187
LASKOWSKY PATRICIA M,LASKOWSKY PATRICIA M,,US,13,0.193512,0.208739,0,1147
K RAGHUNATHAN,K RAGHUNATHAN,,US,13,0.193512,0.208739,0,1147
NOVAK JOHN E,NOVAK JOHN E,,US,13,0.193512,0.208739,0,1147
BASU SOUMENDRA,BASU SOUMENDRA,,US,15,0.153147,0.160991,0,1212
GASPER PAUL,GASPER PAUL,,US,15,0.153147,0.160991,0,1212
LU YANCHEN,LU YANCHEN,,US,15,0.153147,0.160991,0,1212
XU BINGJUN,XU BINGJUN,,US,14,0.158574,0.166049,0,1189
WANG JUNHUA,WANG JUNHUA,,US,14,0.158574,0.166049,0,1189
ZHAO YUN,ZHAO YUN,,US,14,0.166168,0.174466,0.000004,1189
DONNIER MARECHAL THOMAS,DONNIER MARECHAL THOMAS,,FR,14,0.159884,0.171191,0,4
OSTADI HOSSEIN,OSTADI HOSSEIN,,GB,14,0.183003,0.196584,0.000009,1096
VIVIER CATHERINE,VIVIER CATHERINE,,FR,15,0.155823,0.166411,0,1141
FLYNN JULIE,FLYNN JULIE,,FR,15,0.165057,0.176834,0.000036,1141
LIU WEI JEN,LIU WEI JEN,,TW,16,0.132177,0.139127,0.000327,1138
TSAI SHING YU,TSAI SHING YU,,TW,17,0.116846,0.121344,0,1138
HUANG CHING YING,HUANG CHING YING,,TW,16,0.144886,0.1527,0.000012,1138
LIN CHIH CHIA,LIN CHIH CHIA,,TW,16,0.132083,0.138927,0,1138
GOZALEZ JORGE,GOZALEZ JORGE,,US,2,0.666667,0.75,0,2825
OTTS DANIEL B,OTTS DANIEL B,,US,2,0.923077,0.958333,0,2825
RIALL JAMES DANIEL,RIALL JAMES DANIEL,,US,2,0.75,0.833333,0,2825
PORTRA THIERRY,PORTRA THIERRY,,FR,14,0.161981,0.173727,0,4
LECLERE MÉLODY,LECLERE MÉLODY,,FR,14,0.161986,0.173778,0,4
CHEON GI WHA,CHEON GI WHA,,KR,1,1,1,0,2861
FANSON PAUL T,FANSON PAUL T,,US,14,0.17564,0.188878,0,1099
DUKERS EMILE CHRISTIAN JOZEF AUGUST,DUKERS EMILE CHRISTIAN JOZEF AUGUST,,NL,1,1,1,0,2862
WATSON RAYMOND FRITS ALBERT,WATSON RAYMOND FRITS ALBERT,,NL,1,1,1,0,2862
YANO KEIJI,YANO KEIJI,,JP,15,0.151037,0.16201,0,120
MOVSISYAN GEORG,MOVSISYAN GEORG,,DE,14,0.167051,0.177373,0,28
STAHL HANS ULRICH,STAHL HANS ULRICH,,DE,14,0.173313,0.18475,0.000005,28
YANAGIDA MASAHIRO,YANAGIDA MASAHIRO,,JP,15,0.158992,0.172183,0.000003,120
KATO AKIHIRO,KATO AKIHIRO,,JP,14,0.161182,0.172981,0.00018,38
JONATHAN DAVID BRERETON SHARMAN,JONATHAN DAVID BRERETON SHARMAN,,GB,13,0.165068,0.174075,0,1029
ALEJANDRO MARTINEZ BONASTRE,ALEJANDRO MARTINEZ BONASTRE,,GB,13,0.165069,0.174087,0,1029
GEOFFREY SPIKES,GEOFFREY SPIKES,,GB,13,0.165069,0.174087,0,1029
HATTORI SADANORI,HATTORI SADANORI,,JP,15,0.145757,0.153561,0,38
YUN CHOAMUN,YUN CHOAMUN,,KR,15,0.144961,0.153866,0,1941
OKANO YOSHIMICHI,OKANO YOSHIMICHI,,JP,15,0.137771,0.144647,0.000004,53
YAEGASHI TAKAYUKI,YAEGASHI TAKAYUKI,,JP,15,0.137771,0.144647,0.000004,53
OSANO KEIICHI,OSANO KEIICHI,,JP,16,0.121117,0.125759,0,53
ASHLEY ANDREW EDWARD,ASHLEY ANDREW EDWARD,,GB,1,1,1,0,2863
WILDGOOSE GREGORY,WILDGOOSE GREGORY,,GB,1,1,1,0,2863
LAWRENCE ELLIOT,LAWRENCE ELLIOT,,GB,1,1,1,0,2863
MONTIGNY RAINER JOHANNES,MONTIGNY RAINER JOHANNES,,DE,16,0.126176,0.130971,0,220
KOPP STEFAN,KOPP STEFAN,,DE,16,0.126176,0.130971,0,220
JAMAL AQIL,JAMAL AQIL,,SA,14,0.153117,0.16157,0.000005,4
NARA YUSUKE,NARA YUSUKE,,JP,14,0.185095,0.2027,0.000001,990
MAKHADEVAN SHIVKUMAR,MAKHADEVAN SHIVKUMAR,,US,2,0.75,0.833333,0,2825
OH JAE JOON,OH JAE JOON,,KR,14,0.181421,0.195425,0,1073
KRAHN JOHN RAYMOND,KRAHN JOHN RAYMOND,,US,14,0.176761,0.189349,0,1151
ALLEN CHRISTOPHER J,ALLEN CHRISTOPHER J,,US,15,0.142346,0.148491,0,1330
ABRAHAM SOBHA,ABRAHAM SOBHA,,US,15,0.142346,0.148491,0,1330
HARDEE KENNETH L,HARDEE KENNETH L,,US,15,0.142346,0.148491,0,1330
KOO JA HOO,KOO JA HOO,,KR,14,0.170759,0.186145,0,11
BARNETT COREY,BARNETT COREY,,US,1,1,1,0,2864
MILLER DAVID A,MILLER DAVID A,,US,1,1,1,0,2864
DYER KELLY E,DYER KELLY E,,US,1,1,1,0,2864
SERGYEYENKO OLEKSIY,SERGYEYENKO OLEKSIY,,US,1,1,1,0,2864
WENGER KEVIN,WENGER KEVIN,,US,1,1,1,0,2864
CRUISE NATHAN,CRUISE NATHAN,,US,1,1,1,0,2864
INOMATA SOTARO,INOMATA SOTARO,,JP,18,0.111476,0.116316,0,1914
KODAMA KEISUKE,KODAMA KEISUKE,,JP,18,0.111476,0.116316,0,1914
SANO SATOSHI,SANO SATOSHI,,JP,18,0.111475,0.116304,0,1914
KAMINAGA KUNIYUKI,KAMINAGA KUNIYUKI,,JP,18,0.111475,0.116304,0,1914
OKUYAMA TAKUMI,OKUYAMA TAKUMI,,JP,14,0.171256,0.182924,0,1183
PIHAN SASCHA,PIHAN SASCHA,,DE,1,1,1,0,1696
WALTER RICHARD,WALTER RICHARD,,DE,2,0.857143,0.916667,0,1696
LAESSIG WALTER,LAESSIG WALTER,,DE,2,0.857143,0.916667,0,1696
EWEINER FLORIAN,EWEINER FLORIAN,,DE,2,0.857143,0.916667,0,1696
KIEMEL RAINER,KIEMEL RAINER,,DE,2,0.857143,0.916667,0,1696
PRZIBILLA GABRIELE,PRZIBILLA GABRIELE,,DE,2,0.857143,0.916667,0,1696
BREUER CHRISTIAN,BREUER CHRISTIAN,,DE,2,0.857143,0.916667,0,1696
NEUSCHÜTZ MARK,NEUSCHÜTZ MARK,,DE,2,0.857143,0.916667,0,1696
MODENA MARIO,MODENA MARIO,,IT,1,1,1,0,2865
DONADON ANTONIO RUGGERO SANTE,DONADON ANTONIO RUGGERO SANTE,,IT,1,1,1,0,2865
BOSISIO LAURO,BOSISIO LAURO,,IT,1,1,1,0,2865
BRYAN M BLACKBURN,BRYAN M BLACKBURN,,US,16,0.137025,0.142431,0,2968
ERIC D WACHSMAN,ERIC D WACHSMAN,,US,16,0.137025,0.142431,0,2968
MARTIN FREDERICK ASSCHE,MARTIN FREDERICK ASSCHE,,US,16,0.137025,0.142431,0,2968
MARTEMIANOV SERGUEI,MARTEMIANOV SERGUEI,,FR,14,0.162026,0.173903,0,4
LEE KUANG CHE,LEE KUANG CHE,,TW,2,0.642857,0.722222,0,2984
HUANG YUAN SHIN,HUANG YUAN SHIN,,TW,2,0.6,0.666667,0,2984
TSAI CHUN HSIEN,TSAI CHUN HSIEN,,TW,2,0.782609,0.861111,0,2984
TSAI CHUN JUNG,TSAI CHUN JUNG,,TW,2,0.782609,0.861111,0,2984
LEE TING CHUAN,LEE TING CHUAN,,TW,2,0.782609,0.861111,0,2984
FUJIEDA YUKA,FUJIEDA YUKA,,JP,14,0.185158,0.200107,0.000294,12
GREBENYUK OLEG,GREBENYUK OLEG,,US,14,0.172005,0.182373,0,238
LIN HENG JU,LIN HENG JU,,TW,16,0.144886,0.152708,0,1138
TING FU PIN,TING FU PIN,,TW,16,0.144886,0.15272,0.000008,1138
LYU JIA SYUN,LYU JIA SYUN,,TW,16,0.144884,0.152661,0,1138
VAN BAAK WILLEM,VAN BAAK WILLEM,,NL,2,0.615385,0.6875,0,1642
ROBINS MATHEW,ROBINS MATHEW,,US,16,0.133864,0.139188,0,1094
ECCLESTON ALEXIS,ECCLESTON ALEXIS,,US,16,0.133771,0.139001,0,1094
MURASE KOJI,MURASE KOJI,,JP,14,0.156693,0.168273,0,22
ODA TOMOYUKI,ODA TOMOYUKI,,JP,14,0.16736,0.182482,0.000001,22
SLOAN TODD,SLOAN TODD,,CA,19,0.096479,0.098528,0.000158,1168
FORSBERG CHRIS,FORSBERG CHRIS,,CA,18,0.106776,0.109478,0.000158,1168
LAYCOCK JASON,LAYCOCK JASON,,CA,19,0.096478,0.098456,0,1168
CATE DAVID,CATE DAVID,,US,19,0.096477,0.098444,0,1168
COY YOSHIO,COY YOSHIO,,US,19,0.096477,0.098444,0,1168
MAHANI AMIR,MAHANI AMIR,,CA,19,0.096477,0.098444,0,1168
SEONG YOUNG HOON,SEONG YOUNG HOON,,KR,15,0.150873,0.161156,0,1018
KWON GUK HYEON,KWON GUK HYEON,,KR,15,0.150874,0.161168,0,1018
SANKIR MEHMET,SANKIR MEHMET,,TR,1,1,1,0,2866
DEMIRCI SANKIR NURDAN,DEMIRCI SANKIR NURDAN,,TR,1,1,1,0,2866
SEMIZ LEVENT,SEMIZ LEVENT,,TR,1,1,1,0,2866
CAN EMRE KAAN,CAN EMRE KAAN,,TR,1,1,1,0,2866
SERIN RAMIS BERKAY,SERIN RAMIS BERKAY,,TR,1,1,1,0,2866
OKANO HIROSHI,OKANO HIROSHI,,JP,14,0.158683,0.167974,0.00022,993
YODA MASASHI,YODA MASASHI,,JP,14,0.156801,0.165611,0.000005,993
TSURUOKA TAKURO,TSURUOKA TAKURO,,JP,14,0.156801,0.165611,0.000005,993
HOSOKAWA TOSHIHIRO,HOSOKAWA TOSHIHIRO,,JP,14,0.156801,0.165611,0.000005,993
MISAKI NOBUYA,MISAKI NOBUYA,,JP,14,0.156801,0.165611,0.000005,993
CHUNG JAE HAN,CHUNG JAE HAN,,KR,14,0.17083,0.186344,0.000003,11
KIM JONG LYUL,KIM JONG LYUL,,KR,14,0.170828,0.186308,0.000003,11
KIM DO YEUN,KIM DO YEUN,,KR,14,0.170819,0.186256,0.000003,11
MOHANTY ANGELA DEE,MOHANTY ANGELA DEE,,US,15,0.151793,0.159255,0,1160
KAMEPALLI SMURUTHI,KAMEPALLI SMURUTHI,,US,13,0.194284,0.209653,0,1147
DICOCCO ELIZABETH,DICOCCO ELIZABETH,,US,13,0.19861,0.215055,0.000002,1147
WON SANG BOK,WON SANG BOK,,KR,14,0.171152,0.186795,0,11
HITZ GREGORY THOMAS,HITZ GREGORY THOMAS,,US,15,0.154657,0.162999,0,2968
BEVERAGE KEVIN,BEVERAGE KEVIN,,US,14,0.161072,0.171057,0.000002,987
LEE MIN JAE,LEE MIN JAE,,KR,15,0.162914,0.176003,0,1047
LEE CHANG WHAN,LEE CHANG WHAN,,KR,14,0.166576,0.180213,0,1047
RICHEY FRANCIS W,RICHEY FRANCIS W,,US,1,1,1,0,2853
KOMATSUBARA KAORI,KOMATSUBARA KAORI,,JP,13,0.192811,0.215519,0,0
AGARWAL ARUN S,AGARWAL ARUN S,,US,1,1,1,0,2867
RODE EDWARD JAMES,RODE EDWARD JAMES,,US,1,1,1,0,2867
GAUTAM DUSHYANT,GAUTAM DUSHYANT,,US,1,1,1,0,2867
GUPTA SHALABH,GUPTA SHALABH,,US,15,0.139471,0.144749,0,1086
KOBAYASHI TAKESHI,KOBAYASHI TAKESHI,,US,15,0.139471,0.144749,0,1086
PRUSKI MAREK,PRUSKI MAREK,,US,15,0.139471,0.144749,0,1086
HLOVA IHOR,HLOVA IHOR,,US,15,0.139471,0.144749,0,1086
WANG PEN CHENG,WANG PEN CHENG,,TW,15,0.138532,0.144699,0.000001,975
CHIU YU TING,CHIU YU TING,,TW,15,0.138532,0.144699,0.000001,975
BREU MARTIN,BREU MARTIN,,DE,14,0.180765,0.193273,0,238
SCHIEDERMEIER MAXIMILIAN,SCHIEDERMEIER MAXIMILIAN,,DE,14,0.180765,0.193273,0,238
JONAS KONSTANTIN,JONAS KONSTANTIN,,DE,14,0.163383,0.172912,0,238
ROSEN PHILIPP,ROSEN PHILIPP,,DE,14,0.163383,0.172912,0,238
LANZL THOMAS,LANZL THOMAS,,DE,16,0.128553,0.133219,0,1393
HOFMANN FRANZ,HOFMANN FRANZ,,DE,16,0.128553,0.133219,0,1393
GRUHL ANDREAS,GRUHL ANDREAS,,DE,16,0.128552,0.133196,0,1393
MEIER CHRISTOPH,MEIER CHRISTOPH,,CH,15,0.142621,0.149152,0,1151
DE JAGER PIM,DE JAGER PIM,,NL,18,0.097952,0.1004,0,1191
HELDER MARJOLEIN,HELDER MARJOLEIN,,NL,18,0.097952,0.1004,0,1191
JOHNSON ANDREW,JOHNSON ANDREW,,US,14,0.176564,0.187672,0,238
CHANG SUNG KYUN,CHANG SUNG KYUN,,KR,15,0.160873,0.172063,0,1215
CHANG WONSEOK,CHANG WONSEOK,,KR,15,0.160871,0.172015,0,1215
HAN JUNGMIN,HAN JUNGMIN,,KR,15,0.160871,0.172015,0,1215
SAHARA HIDEKAZU,SAHARA HIDEKAZU,,JP,15,0.144327,0.152391,0,0
IVAMURA YASUKHIRO,IVAMURA YASUKHIRO,,JP,1,1,1,0,2868
ITO TAKEKHIKO,ITO TAKEKHIKO,,JP,1,1,1,0,2868
KASAGI DZIROTA,KASAGI DZIROTA,,JP,1,1,1,0,2868
JOSINO KHIDEKI,JOSINO KHIDEKI,,JP,1,1,1,0,2868
KHATTORI MASANAO,KHATTORI MASANAO,,JP,1,1,1,0,2868
PARK EUNHA,PARK EUNHA,,KR,14,0.183995,0.199327,0,1073
LEE HYUNPYO,LEE HYUNPYO,,KR,14,0.184461,0.200402,0.000007,1073
LIN HSIANG PIN,LIN HSIANG PIN,,TW,1,1,1,0,2869
HSIEH HAN WEI,HSIEH HAN WEI,,TW,1,1,1,0,2869
HUANG AN FENG,HUANG AN FENG,,TW,1,1,1,0,2869
HUANG CHUN MING,HUANG CHUN MING,,TW,1,1,1,0,2869
BIRSEN EMRAH,BIRSEN EMRAH,,TR,1,1,1,0,2870
TIKIROGLU CAN,TIKIROGLU CAN,,TR,1,1,1,0,2870
EKER ALI KEMAL,EKER ALI KEMAL,,TR,1,1,1,0,2870
GURLEYEN ATAKAN,GURLEYEN ATAKAN,,TR,1,1,1,0,2870
SLAPE MICHAEL SEAN,SLAPE MICHAEL SEAN,,US,2,0.566038,0.616667,0,1003
KERMANI MOHAMMAD JAFAR,KERMANI MOHAMMAD JAFAR,,DE,14,0.155746,0.163816,0,1998
SCHWARTZ CHRISTOPHE,SCHWARTZ CHRISTOPHE,,DE,14,0.167052,0.177385,0,28
ASANO MASAHIRO,ASANO MASAHIRO,,JP,13,0.192623,0.215113,0,0
IIZUKA TAKANORI,IIZUKA TAKANORI,,JP,14,0.165994,0.177394,0,1110
NAKAJIMA HIROKI,NAKAJIMA HIROKI,,JP,14,0.165994,0.177394,0,1110
TANAKA HARUMI,TANAKA HARUMI,,JP,14,0.165994,0.177394,0,1110
YOSHINO OZORA,YOSHINO OZORA,,JP,14,0.165994,0.177394,0,1110
NINAN DANIEL,NINAN DANIEL,,GB,14,0.181423,0.19481,0.000008,1096
HARRIS SOPHIE CHARLOTTE,HARRIS SOPHIE CHARLOTTE,,GB,14,0.173324,0.185194,0,1096
WARDLE PHILLIP,WARDLE PHILLIP,,GB,14,0.173322,0.185146,0,1096
FRASER IAIN,FRASER IAIN,,GB,14,0.17945,0.192148,0.000005,1096
GUIMET ADRIEN,GUIMET ADRIEN,,FR,14,0.163027,0.174983,0.000001,4
REES LEE,REES LEE,,GB,15,0.145141,0.152108,0.000006,2030
TAN KIM SENG,TAN KIM SENG,,SG,14,0.158546,0.16658,0.000004,1890
RIDEAU JEAN FRANCOISE,RIDEAU JEAN FRANCOISE,,FR,16,0.130201,0.136384,0.000005,4
VAILLANT STÉPHANE,VAILLANT STÉPHANE,,FR,16,0.138304,0.145795,0.000051,4
HEINZMANN MARTIN,HEINZMANN MARTIN,,US,13,0.196147,0.212187,0,1147
REDDI KRISHNA,REDDI KRISHNA,,US,14,0.156642,0.164103,0,1179
ELGOWAINY AMGAD,ELGOWAINY AMGAD,,US,14,0.156642,0.164103,0,1179
ERIKSEN JON,ERIKSEN JON,,NO,1,1,1,0,2871
DENYS ROMAN,DENYS ROMAN,,NO,1,1,1,0,2871
KLOED CHRISTOPHER,KLOED CHRISTOPHER,,NO,1,1,1,0,2871
SIMON OURY,SIMON OURY,,FR,18,0.100944,0.103533,0,1160
ZULARISAM AB WAHID,ZULARISAM AB WAHID,,MY,2,0.636364,0.714286,0,2752
MIMI SAKINAH ABD MUNAIM,MIMI SAKINAH ABD MUNAIM,,MY,2,0.636364,0.714286,0,2752
LYU JYUN LONG,LYU JYUN LONG,,TW,19,0.092651,0.095459,0,146
LI HSING JU,LI HSING JU,,TW,19,0.092653,0.095542,0,146
KE TING RU,KE TING RU,,TW,19,0.092651,0.095459,0,146
LIN HUANG EN,LIN HUANG EN,,TW,19,0.092651,0.095459,0,146
CHANG KUO HUI,CHANG KUO HUI,,TW,14,0.166116,0.176362,0,1151
GILES TIMOTHY W,GILES TIMOTHY W,,CA,2,0.75,0.833333,0,1718
CELLIER JULIEN,CELLIER JULIEN,,FR,14,0.162008,0.173877,0.000001,4
DRU DELPHINE,DRU DELPHINE,,FR,13,0.171767,0.18592,0.000012,4
YAMAGUCHI SHOHEI,YAMAGUCHI SHOHEI,,JP,15,0.163062,0.176703,0,1183
SHIRO TANAKA,SHIRO TANAKA,,ZA,16,0.133437,0.139939,0,1059
BERG PETER,BERG PETER,,CA,14,0.161415,0.171885,0,28
DEL FRARI DORIANE,DEL FRARI DORIANE,,LU,1,1,1,0,2872
IBN EL AHRACH HICHAM,IBN EL AHRACH HICHAM,,LU,1,1,1,0,2872
LONG HONGTAO,LONG HONGTAO,,LU,1,1,1,0,2872
MICHEL MARC,MICHEL MARC,,LU,1,1,1,0,2872
KONDO TORU,KONDO TORU,,JP,15,0.141776,0.150646,0,2767
ATANASOSKA LJILJANA L,ATANASOSKA LJILJANA L,,US,15,0.168086,0.178979,0,1111
VAN DER VLIET DENNIS F,VAN DER VLIET DENNIS F,,US,15,0.168087,0.179003,0,1111
WONG JIMMY L,WONG JIMMY L,,US,15,0.168086,0.178979,0,1111
ARMSTRONG ANDREW M,ARMSTRONG ANDREW M,,US,15,0.168086,0.178979,0,1111
BOILLAT PIERRE,BOILLAT PIERRE,,CH,14,0.160047,0.168452,0,1029
FORNER CUENCA ANTONI,FORNER CUENCA ANTONI,,US,14,0.160047,0.168452,0,1029
PADESTE CELESTINO,PADESTE CELESTINO,,CH,14,0.160047,0.168452,0,1029
HESS REINHARD,HESS REINHARD,,DE,14,0.172572,0.182741,0.000007,1160
LIANG WEI,LIANG WEI,,US,14,0.173198,0.185623,0,998
YAMAZAKI MARK STEVEN,YAMAZAKI MARK STEVEN,,US,14,0.173198,0.185623,0,998
WANG XIAOYONG,WANG XIAOYONG,,US,14,0.173198,0.185623,0,998
JOHRI RAJIT,JOHRI RAJIT,,US,14,0.173198,0.185623,0,998
MCGEE RYAN ABRAHAM,MCGEE RYAN ABRAHAM,,US,14,0.173198,0.185623,0,998
KUANG MING LANG,KUANG MING LANG,,US,14,0.173198,0.185623,0,998
LEE BUM JICK,LEE BUM JICK,,KR,15,0.160873,0.172047,0,1215
AHN SOO JUN,AHN SOO JUN,,KR,15,0.160873,0.172047,0,1215
LEE DONG CHEOL,LEE DONG CHEOL,,KR,15,0.160873,0.172047,0,1215
JU JAE HYEON,JU JAE HYEON,,KR,15,0.160873,0.172047,0,1215
MITAMURA KEIGO,MITAMURA KEIGO,,JP,15,0.149461,0.157081,0,1080
TOYOTA RYOHEY,TOYOTA RYOHEY,,JP,14,0.175702,0.19108,0,1059
KAWAHARA MASAHIRO,KAWAHARA MASAHIRO,,JP,14,0.185203,0.202754,0,990
MORI TAKANORI,MORI TAKANORI,,JP,14,0.185203,0.202754,0,990
SASAKI KAZUMA,SASAKI KAZUMA,,JP,14,0.185203,0.202754,0,990
SONG JONG CHAN,SONG JONG CHAN,,KR,14,0.172589,0.188343,0,11
MCKONE JAMES R,MCKONE JAMES R,,US,16,0.135211,0.14052,0,1086
CHRIST TIMO,CHRIST TIMO,,DE,14,0.167052,0.177397,0,28
BUROV ALEXAN LEONIDOVICH,BUROV ALEXAN LEONIDOVICH,,RU,1,1,1,0,2873
KOZLYAKOV VYACHESLAV VASILIEVICH,KOZLYAKOV VYACHESLAV VASILIEVICH,,RU,1,1,1,0,2873
KHAYRI AZAT KHASANOVICH,KHAYRI AZAT KHASANOVICH,,RU,1,1,1,0,2873
TERESCHUK VALERIJ SERGEEVICH,TERESCHUK VALERIJ SERGEEVICH,,RU,1,1,1,0,2873
IZUMI NARUYOSHI,IZUMI NARUYOSHI,,JP,14,0.163714,0.177314,0.000017,1328
FUKASAWA TOSHIFUMI,FUKASAWA TOSHIFUMI,,JP,14,0.163711,0.177254,0,1328
NISHIKAWA HIROYASU,NISHIKAWA HIROYASU,,JP,14,0.163711,0.177254,0,1328
KUMAMOTO HIDEKI,KUMAMOTO HIDEKI,,JP,14,0.163711,0.177254,0,1328
SWAMINATHAN JAYASHREE,SWAMINATHAN JAYASHREE,,IN,15,0.1408,0.149133,0,179
RAVICHANDRAN SUBBIAH,RAVICHANDRAN SUBBIAH,,IN,15,0.1408,0.149133,0,179
DAVIDSON DONALD JONAS,DAVIDSON DONALD JONAS,,IN,15,0.1408,0.149133,0,179
SOZHAN GANAPATHY,SOZHAN GANAPATHY,,IN,15,0.1408,0.149133,0,179
VASUDEVAN SUBRAMANYAN,VASUDEVAN SUBRAMANYAN,,IN,15,0.140801,0.149168,0.000079,179
VENGATESAN SINGARAM,VENGATESAN SINGARAM,,IN,15,0.1408,0.149133,0,179
MURALIDHARAN SRINIVASAN,MURALIDHARAN SRINIVASAN,,IN,15,0.1408,0.149133,0,179
ITAMI HIROHIKO,ITAMI HIROHIKO,,JP,15,0.151875,0.161766,0,1917
IDA JUNKO,IDA JUNKO,,JP,15,0.151875,0.161766,0,1917
REICHINGER MARKUS,REICHINGER MARKUS,,DE,15,0.151875,0.161766,0,1917
MAEDA KOUICHIROU,MAEDA KOUICHIROU,,JP,14,0.163241,0.175819,0,0
BIRSS VIOLA,BIRSS VIOLA,,CA,15,0.15862,0.167086,0.000068,1033
LI XIAOAN,LI XIAOAN,,CA,15,0.157562,0.165626,0,1033
BANHAM DUSTIN,BANHAM DUSTIN,,CA,14,0.186235,0.20013,0.000347,1033
KWOK DANIEL Y,KWOK DANIEL Y,,CA,15,0.157562,0.165626,0,1033
SHIM JOONMOK,SHIM JOONMOK,,KR,15,0.155913,0.16804,0.000001,1018
LUIS GERARDO ARRIAGA HURTADO,LUIS GERARDO ARRIAGA HURTADO,,MX,2,0.6875,0.772727,0,3082
FRANCISCO MHERANDE CUEVAS MUÑIZ,FRANCISCO MHERANDE CUEVAS MUÑIZ,,MX,2,0.6875,0.772727,0,3082
ABRAHAM ULISES CHAVEZ RAMIREZ,ABRAHAM ULISES CHAVEZ RAMIREZ,,MX,2,0.6875,0.772727,0,3082
ANDRES DECTOR ESPINOZA,ANDRES DECTOR ESPINOZA,,MX,2,0.6875,0.772727,0,3082
MINERVA GUERRA BALCÁZAR,MINERVA GUERRA BALCÁZAR,,MX,2,0.6875,0.772727,0,3082
JANET LEDESMA GARCÍA,JANET LEDESMA GARCÍA,,MX,2,0.6875,0.772727,0,3082
Koji Katano,Koji Katano,,JP,2,0.525,0.547619,0,3537
Tsutomu Shirakawa,Tsutomu Shirakawa,,JP,2,0.525,0.547619,0,3537
